"Order","Family","Genus","GenSp","Status"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus macrothrix","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus vulcanus","end"
"DIPTERA","Pipunculidae","Dorilas","Dorilas obscuratus","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus trichostylis","end"
"DIPTERA","Psychodidae","Psychoda","Psychoda sigma","adv"
"DIPTERA","Psychodidae","Psychoda","Psychoda hardyi","end"
"DIPTERA","Sarcophagidae","Hystricocnema","Hystricocnema plinthopyga","adv"
"DIPTERA","Sarcophagidae","Chaetoravinia","Chaetoravinia anandra","adv"
"DIPTERA","Sarcophagidae","Ravinia","Ravinia lherminieri","adv"
"DIPTERA","Sarcophagidae","Parasarcophaga","Parasarcophaga albiceps","adv"
"DIPTERA","Sciaridae","Neosciara","Neosciara molokaiensis","end"
"DIPTERA","Sciaridae","Sciara","Sciara molokaiensis","end"
"DIPTERA","Sciaridae","Sciara","Sciara spatitergum","adv"
"DIPTERA","Sciaridae","Sciara","Sciara hawaiiensis","end"
"DIPTERA","Sphaeroceridae","Leptocera","Leptocera atomus","adv"
"DIPTERA","Stratiomyidae","Cephalochrysa","Cephalochrysa hovas","adv"
"DIPTERA","Syrphidae","Volucella","Volucella apicale","adv"
"DIPTERA","Syrphidae","Xanthogramma","Xanthogramma grandicorne","adv"
"DIPTERA","Syrphidae","Ischiodon","Ischiodon grandicornis","adv"
"DIPTERA","Syrphidae","Mesograpta","Mesograpta marginata","adv"
"DIPTERA","Tipulidae","Dicranomyia","Dicranomyia hawaiiensis","end"
"DIPTERA","Tipulidae","Dicranomyia","Dicranomyia brunnea","end"
"HETEROPTERA","Anthocoridae","Poronotellus","Poronotellus sodalis","adv"
"HETEROPTERA","Anthocoridae","Triphleps","Triphleps persequens","adv"
"HETEROPTERA","Lygaeidae","Nysius","Nysius coenosulus","end"
"HETEROPTERA","Lygaeidae","Nysius","Nysius montivagus","end"
"HETEROPTERA","Lygaeidae","Nysius","Nysius insulivagus","end"
"HETEROPTERA","Lygaeidae","Pachybrachius","Pachybrachius vinctus","adv"
"HETEROPTERA","Lygaeidae","Orthoea","Orthoea vincta","adv"
"HETEROPTERA","Miridae","Cyrtopeltis","Cyrtopeltis hawaiiensis","end"
"HETEROPTERA","Miridae","Cyrtopeltis","Cyrtopeltis modesta","adv"
"HETEROPTERA","Miridae","Cyrtopeltis","Cyrtopeltis perplexa","end"
"HETEROPTERA","Miridae","Psallus","Psallus sharpianus","end"
"HETEROPTERA","Miridae","Orthotylus","Orthotylus daphne kassandra","end"
"HETEROPTERA","Nabidae","Reduviolus","Reduviolus lusciosus","end"
"HETEROPTERA","Nabidae","Reduviolus","Reduviolus tarai","end"
"HETEROPTERA","Reduviidae","Ploiariodes","Ploiariodes rubromaculatus","adv"
"HETEROPTERA","Reduviidae","Ploiariodes","Ploiariodes whitei","adv"
"HETEROPTERA","Saldidae","Acanthia","Acanthia exulans","end"
"HETEROPTERA","Saldidae","Acanthia","Acanthia procellaris","end"
"HOMOPTERA","Aphididae","Capitophorus","Capitophorus braggi","adv"
"HOMOPTERA","Aphididae","Amphorophora","Amphorophora vaccinii","adv"
"HOMOPTERA","Aphididae","Macrosiphum","Macrosiphum solanifolii","adv"
"HOMOPTERA","Aphididae","Macrosiphum","Macrosiphum granarium","adv"
"HOMOPTERA","Cicadellidae","Nesosteles","Nesosteles volcanicola","end"
"HOMOPTERA","Cicadellidae","Balclutha","Balclutha kilaueae","end"
"HOMOPTERA","Cicadellidae","Nesosteles","Nesosteles kilaueae","end"
"HOMOPTERA","Coccidae","Saissetia","Saissetia hemisphaerica","adv"
"HOMOPTERA","Delphacidae","Kelisia","Kelisia sporobolicola","end"
"HOMOPTERA","Delphacidae","Kelisia","Kelisia sporobolicola immaculata","end"
"HOMOPTERA","Delphacidae","Ilburnia","Ilburnia coprosmicola","end"
"HOMOPTERA","Delphacidae","Ilburnia","Ilburnia rubescens","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne blackburni","end"
"HOMOPTERA","Delphacidae","Chloriona","Chloriona kolophon","adv"
"HOMOPTERA","Pseudococcidae","Pseudococcus","Pseudococcus straussiae","end"
"HOMOPTERA","Pseudococcidae","Pedronia","Pedronia cibotii","end"
"HOMOPTERA","Pseudococcidae","Pseudococcus","Pseudococcus pseudonipae","adv"
"HOMOPTERA","Psyllidae","Acizzia","Acizzia uncatoides","adv"
"HYMENOPTERA","Braconidae","Microbracon","Microbracon terryi","adv"
"HYMENOPTERA","Charipidae","Alloxysta","Alloxysta brassicae","adv"
"HYMENOPTERA","Charipidae","Charips","Charips brassicae","adv"
"HYMENOPTERA","Charipidae","Charips","Charips brassicae","adv"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis coniceps","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis crabronoides","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis facilis","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis hula","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis nivalis","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis erythrodemas","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis pele","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis rugulosa","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis homoeochroma","end"
"HYMENOPTERA","Colletidae","Nesoprosopis","Nesoprosopis volatilis","end"
"HYMENOPTERA","Crabronidae","Nesocrabro","Nesocrabro daemonius","end"
"HYMENOPTERA","Crabronidae","Nesocrabro","Nesocrabro adspectans","end"
"HYMENOPTERA","Crabronidae","Xenocrabro","Xenocrabro molokaiensis","end"
"HYMENOPTERA","Crabronidae","Hylocrabro","Hylocrabro tumidoventris","end"
"HYMENOPTERA","Cynipidae","Phanacis","Phanacis taraxaci","adv"
"HYMENOPTERA","Encyrtidae","Nesencyrtus","Nesencyrtus kaalae","end"
"HYMENOPTERA","Encyrtidae","Aphycus","Aphycus alberti","adv"
"HYMENOPTERA","Encyrtidae","Metaphycus","Metaphycus lounsburyi","adv"
"HYMENOPTERA","Eucoilidae","Eucoilidea","Eucoilidea micromorpha","adv"
"HYMENOPTERA","Eucoilidae","Eucoila","Eucoila oreias","end"
"HYMENOPTERA","Formicidae","Iridomyrmex","Iridomyrmex humile","adv"
"HYMENOPTERA","Ichneumonidae","Angitia","Angitia blackburni","adv"
"HYMENOPTERA","Ichneumonidae","Horogenes","Horogenes blackburni","adv"
"HYMENOPTERA","Ichneumonidae","Bassus","Bassus laetatorius","adv"
"HYMENOPTERA","Ichneumonidae","Echthromorpha","Echthromorpha fuscator","end"
"HYMENOPTERA","Ichneumonidae","Echthromorpha","Echthromorpha flavoorbitalis","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus mauicola","end"
"HYMENOPTERA","Ichneumonidae","Abanchogastra","Abanchogastra debilis","end"
"HYMENOPTERA","Ichneumonidae","Banchogastra","Banchogastra nigra","end"
"HYMENOPTERA","Ichneumonidae","Banchogastra","Banchogastra vitreipennis","end"
"HYMENOPTERA","Ichneumonidae","Pycnophion","Pycnophion molokaiensis","end"
"HYMENOPTERA","Ichneumonidae","Hemiteles","Hemiteles tenellus","adv"
"HYMENOPTERA","Ichneumonidae","Pimpla","Pimpla hawaiiensis","adv"
"HYMENOPTERA","Ichneumonidae","Atrometus","Atrometus citricinctus","end"
"HYMENOPTERA","Ichneumonidae","Atrometus","Atrometus satelles","end"
"HYMENOPTERA","Pompilidae","Pompilus","Pompilus luctuosus","adv"
"HYMENOPTERA","Pompilidae","Psammochares","Psammochares luctuosus","adv"
"HYMENOPTERA","Sphecidae","Pelopaeus","Pelopaeus caementarius","adv"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus nigripennis","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus camelinus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus cephalostictus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus charadrophilus","end"
"HYMENOPTERA","Vespidae","Chelodynerus","Chelodynerus chelifer","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus ecostatus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus frater","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus homochromus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus homoeogaster","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus instabilis","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus konanus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus laevisulcatus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus lipocharis","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus microdemas","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus molokaiensis","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus monas","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus montivagus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus naiadum","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus newelli","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus purpurifer","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus rubropustulatus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus sandwichensis","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus scoriaceus","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus soror","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus venator","end"
"HYMENOPTERA","Vespidae","Odynerus","Odynerus xanthorhoes","end"
"HYMENOPTERA","Vespidae","Polistes","Polistes aurifer","adv"
"LEPIDOPTERA","Batrachedridae","Batrachedra","Batrachedra bedelliella","end"
"LEPIDOPTERA","Batrachedridae","Batrachedra","Batrachedra syrraphella","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa achroana","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa atronotata","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa corticella","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa ferruginea","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa gracillima","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa graminicolor","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa plumbeonitida","end"
"LEPIDOPTERA","Carposinidae","Heterocrossa","Heterocrossa trigononotata","end"
"LEPIDOPTERA","Cosmopterigidae","Cleodorella","Cleodorella cleodorella","end"
"LEPIDOPTERA","Cosmopterigidae","Semnoprepia","Semnoprepia petroptilota","end"
"LEPIDOPTERA","Cosmopterigidae","Hyperdasys","Hyperdasys unicolor","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia balanopis","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia erebochalca","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia ianthes","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia loxocentra","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia meristis","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia miantis","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia nectarias","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia platyscia","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia pyrseutis","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia rhombias","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia thyellopis","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia venosa","end"
"LEPIDOPTERA","Crambidae","Scoparia","Scoparia zophochlora","end"
"LEPIDOPTERA","Crambidae","Promylaea","Promylaea pyropa","end"
"LEPIDOPTERA","Crambidae","Hedylepta","Hedylepta accepta","end"
"LEPIDOPTERA","Crambidae","Hedylepta","Hedylepta blackburni","end"
"LEPIDOPTERA","Crambidae","Margaronia","Margaronia exaula","end"
"LEPIDOPTERA","Crambidae","Phlyctaenia","Phlyctaenia argoscelis","end"
"LEPIDOPTERA","Crambidae","Phlyctaenia","Phlyctaenia synastra","end"
"LEPIDOPTERA","Crambidae","Oeobia","Oeobia caminopis","end"
"LEPIDOPTERA","Crambidae","Pyrausta","Pyrausta chloropis","end"
"LEPIDOPTERA","Crambidae","Pyrausta","Pyrausta constricta","end"
"LEPIDOPTERA","Crambidae","Phlyctaenia","Phlyctaenia endopyra","end"
"LEPIDOPTERA","Crambidae","Phlyctaenia","Phlyctaenia liopis","end"
"LEPIDOPTERA","Crambidae","Phlyctaenia","Phlyctaenia pyranthes","end"
"LEPIDOPTERA","Gelechiidae","Aristotelia","Aristotelia gigantea","end"
"LEPIDOPTERA","Gelechiidae","Aristotelia","Aristotelia ichthyochroa","end"
"LEPIDOPTERA","Gelechiidae","Aristotelia","Aristotelia maculaticornis","end"
"LEPIDOPTERA","Geometridae","Eucymatoge","Eucymatoge craterias","end"
"LEPIDOPTERA","Geometridae","Eucymatoge","Eucymatoge orichloris","end"
"LEPIDOPTERA","Geometridae","Eucymatoge","Eucymatoge staurophragma","end"
"LEPIDOPTERA","Geometridae","Eucymatoge","Eucymatoge stypheliae","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra idolias","end"
"LEPIDOPTERA","Lycaenidae","Vaga","Vaga blackburni","end"
"LEPIDOPTERA","Lycaenidae","Lycaena","Lycaena blackburni","end"
"LEPIDOPTERA","Noctuidae","Episilia","Episilia ceramophaea","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis ypsilon","adv"
"LEPIDOPTERA","Noctuidae","Adrapsa","Adrapsa manifestalis","adv"
"LEPIDOPTERA","Noctuidae","Plusia","Plusia chalcites","adv"
"LEPIDOPTERA","Noctuidae","Eriopygodes","Eriopygodes euclidias","end"
"LEPIDOPTERA","Noctuidae","Leucania","Leucania euclidias","end"
"LEPIDOPTERA","Noctuidae","Hyssia","Hyssia niphadopa","end"
"LEPIDOPTERA","Noctuidae","Heliothis","Heliothis zea","adv"
"LEPIDOPTERA","Noctuidae","Plusia","Plusia giffardi","end"
"LEPIDOPTERA","Noctuidae","Plusia","Plusia pterylota","end"
"LEPIDOPTERA","Noctuidae","Lycophotia","Lycophotia saucia","adv"
"LEPIDOPTERA","Noctuidae","Lycophotia","Lycophotia margaritosa","adv"
"LEPIDOPTERA","Noctuidae","Peridroma","Peridroma saucia","adv"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis chersotoides","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis cinctipennis","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis neurogramma","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis selenias","end"
"LEPIDOPTERA","Noctuidae","Cirphis","Cirphis amblycasis","end"
"LEPIDOPTERA","Noctuidae","Cirphis","Cirphis macrosaris","end"
"LEPIDOPTERA","Noctuidae","Cirphis","Cirphis pyrrhias","end"
"LEPIDOPTERA","Noctuidae","Cirphis","Cirphis unipuncta","adv"
"LEPIDOPTERA","Noctuidae","Hypenodes","Hypenodes altivolans","end"
"LEPIDOPTERA","Noctuidae","Spodoptera","Spodoptera mauritia acronyctoides","adv"
"LEPIDOPTERA","Olethreutidae","Crocidosema","Crocidosema plebejana","adv"
"LEPIDOPTERA","Olethreutidae","Cryptophlebia","Cryptophlebia illepida fulva","adv"
"LEPIDOPTERA","Olethreutidae","Cryptophlebia","Cryptophlebia vulpes","adv"
"LEPIDOPTERA","Olethreutidae","Enarmonia","Enarmonia walsinghamii","end"
"LEPIDOPTERA","Pieridae","Pontia","Pontia rapae","adv"
"LEPIDOPTERA","Pterophoridae","Platyptilia","Platyptilia fuscicornis","adv"
"LEPIDOPTERA","Pterophoridae","Platyptilia","Platyptilia littoralis","adv"
"LEPIDOPTERA","Pyralidae","Homoeosoma","Homoeosoma amphibola","end"
"LEPIDOPTERA","Tineidae","Choropleca","Choropleca terpsichorella","adv"
"LEPIDOPTERA","Tineidae","Heiroxestis","Heiroxestis omoscopa","adv"
"LEPIDOPTERA","Tortricidae","Archips","Archips postvittana","adv"
"LEPIDOPTERA","Tortricidae","Archips","Archips longiplicatus","end"
"LEPIDOPTERA","Tortricidae","Capua","Capua trigonifer","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa proteus","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa deceptor","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa zoe","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa reticulata","end"
"NEUROPTERA","Chrysopidae","Chrysopa","Chrysopa comanche","adv"
"NEUROPTERA","Chrysopidae","Chrysopa","Chrysopa basalis","adv"
"NEUROPTERA","Chrysopidae","Chrysopa","Chrysopa microphya","adv"
"NEUROPTERA","Hemerobiidae","Nesomicromus","Nesomicromus bellulus","end"
"NEUROPTERA","Hemerobiidae","Nesomicromus","Nesomicromus molokaiensis","end"
"NEUROPTERA","Hemerobiidae","Pseudopsectra","Pseudopsectra lobipennis","end"
"NEUROPTERA","Hemerobiidae","Nesomicromus","Nesomicromus minimus","end"
"NEUROPTERA","Hemerobiidae","Nesomicromus","Nesomicromus rubrinervis","end"
"NEUROPTERA","Hemerobiidae","Nesomicromus","Nesomicromus subochraceus","end"
"NEUROPTERA","Myrmeleontidae","Formicaleo","Formicaleo wilsoni","end"
"ODONATA","Coenagrionidae","Agrion","Agrion blackburni","end"
"ODONATA","Coenagrionidae","Agrion","Agrion calliphya microdemas","end"
"ODONATA","Coenagrionidae","Agrion","Agrion deceptor","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion amaurodytum amaurodytum","end"
"ODONATA","Coenagrionidae","Agrion","Agrion molokaiense","end"
"ODONATA","Coenagrionidae","Agrion","Agrion nigrohamatum","end"
"ORTHOPTERA","Tettigoniidae","Brachymetopa","Brachymetopa nitida crassipes","end"
"THYSANOPTERA","Phlaeothripidae","Dolerothrips","Dolerothrips lanaiensis","end"
"THYSANOPTERA","Thripidae","Baliothrips","Baliothrips minutus","adv"
"TRICHOPTERA","Hydropsychidae","Cheumatopsyche","Cheumatopsyche analis","adv"
